obj_id,title,dates,dc_type,silver_tier,era,all_tokens,ddb_link
DGYUUMMELBL3ZJLCBGE2VPJKTCPIKISM,H. 1: Myrthen,1840,Band,0,19th-c,4,https://www.deutsche-digitale-bibliothek.de/item/DGYUUMMELBL3ZJLCBGE2VPJKTCPIKISM
OYZWNR7CKIPRKTFXAFPIYKMXQ5PRQNOA,Der Jesuwidder Procurator Johan Alber zu Ingolstad :Was derselbige guts herfür bringe von der newen Jesuwiddrischen sect ; Antworts weiß gestellet auff des selben Procurators Buch,1563,Monografie,0,pre-1700,27,https://www.deutsche-digitale-bibliothek.de/item/OYZWNR7CKIPRKTFXAFPIYKMXQ5PRQNOA
DJQFBAR6L6TVWOH374NCMK47AOVT7JN4,"Der Inhalt aller vorhergehenden Predigten wurde in der lezten zu Hildburghausen wiederholt und die wichtigste Bemühung eines Lehrers sich selbst seelig zu machen, und die ihn hören in der ersten zu Weimar am XII und XIII. Sonntage, nach dem Feste der heiligen Dreieinigkeit im Jahr 1756 vorgestellet",1757,Monografie,0,1700-1800,50,https://www.deutsche-digitale-bibliothek.de/item/DJQFBAR6L6TVWOH374NCMK47AOVT7JN4
3PJAHDEEX7UGU6INW4FEN3CDOTNH7BAF,"Perversa ultimi seculi militia :oder Kriegs-Belial, Der Soldaten-Teuffel, Nach Gottes Wort und gemeinem Lauff der letzten Zeit beschrieben",1641,Monografie,0,pre-1700,21,https://www.deutsche-digitale-bibliothek.de/item/3PJAHDEEX7UGU6INW4FEN3CDOTNH7BAF
UTWP7XDJRJ6STVYW6722LGDQ4J3JJRMW,"Die Gartenlaube. Jg. 1856, Nr. 23",2021,Band,1,modern,9,https://www.deutsche-digitale-bibliothek.de/item/UTWP7XDJRJ6STVYW6722LGDQ4J3JJRMW
FAWJLYRIZ3XPPFI6ZSCKJ6IQXGIHCF4A,"Unsern gnädigen und [] Gruß zuvor, Es haben Ihro Hoch-Fürstl. Durchl. ... verwilliget, daß in Dero Landen von einigen Unterthanen das Brandewein brennen wiederum exerciret werden möge, dabey aber ... keine Inländische Frucht ... verbraucht werden ... : Cassel, den 6. Sept. 1720.",1720 - ,Verordnung|Einblattdruck|Monografie,1,unknown,50,https://www.deutsche-digitale-bibliothek.de/item/FAWJLYRIZ3XPPFI6ZSCKJ6IQXGIHCF4A
LPE2VGKEWSOPVE7OA4MAVDKPVVASZJZW,VII. Zusammenfassung,1940,Kapitel,0,modern,3,https://www.deutsche-digitale-bibliothek.de/item/LPE2VGKEWSOPVE7OA4MAVDKPVVASZJZW
F5DBOYKJ7T4PPKGL72X22JQMXPU3VEOA,Das VII. Capitel. Von der Zeit/wann der Garten zuzurichten.,1679,Kapitel,0,pre-1700,14,https://www.deutsche-digitale-bibliothek.de/item/F5DBOYKJ7T4PPKGL72X22JQMXPU3VEOA
UPNWOSC2TF4OBQBQ3P7J62EPTM3HRMCW,"Amtlicher Bericht über die ein und zwanzigste Versammlung deutscher Naturforscher und Aerzte in Grätz im September 1843 / herausgegeben von den Geschäftsführern Dr. L. Langer, Prof. der Med. und A. Schrötter, Prof. der Chemie. - Grätz, 1844",1846,Aufsatz,2,19th-c,42,https://www.deutsche-digitale-bibliothek.de/item/UPNWOSC2TF4OBQBQ3P7J62EPTM3HRMCW
R7JGFK5J7ZAWVXE4CRTZXSXAG4GLVC6M,Vom ersten Probstück,1607,Kapitel,0,pre-1700,3,https://www.deutsche-digitale-bibliothek.de/item/R7JGFK5J7ZAWVXE4CRTZXSXAG4GLVC6M
3ZNRMBU53YBMN7OE6G7PACCJAY45GPQP,Einband,1798,Kapitel,0,1700-1800,1,https://www.deutsche-digitale-bibliothek.de/item/3ZNRMBU53YBMN7OE6G7PACCJAY45GPQP
IXTNER6RJP7D2CMNPKIBAGDZCGODRFF3,Kampf um das Unterrichtswesen in Turkestan und die Reformgedanken,1956,Abschnitt,0,modern,9,https://www.deutsche-digitale-bibliothek.de/item/IXTNER6RJP7D2CMNPKIBAGDZCGODRFF3
LAWSKWDUU7WE7K4EM4OPLEAOR4Z754I4,"Europäische Staats-Cantzley :darinnen zum Behuff der neuesten politischen-, Kirchen- und Reichshistorie was sowohl in Religions-Angelegenheiten merckwürdiges vorgefallen als in Staats- und Reichs-Geschäfften vor kurztem abgehandelt worden und zum Vorschein gekommen ist. 17, 17. 1711",1711,Heft,1,1700-1800,38,https://www.deutsche-digitale-bibliothek.de/item/LAWSKWDUU7WE7K4EM4OPLEAOR4Z754I4
47NOU7P4L2NAQ5TOJKWLZGQIU3FUGNHA,1913/14: Bericht / Städtische Realschule I zu Charlottenburg : Ostern ... - 1913/14,1914,Band,2,modern,18,https://www.deutsche-digitale-bibliothek.de/item/47NOU7P4L2NAQ5TOJKWLZGQIU3FUGNHA
AJY6PJNQROBQJOBLQK3DWXBMW4BXKREY,Hs 850 :Seelentrost - Sündenspiegel - Über die Hoffnung der Sünder - Honorius Augustodunensis - Humbertus de Romanis - Johannes Tauler - Marquard von Lindau - Heinrich von Friemar - Heinrich Seuse (1460),2007,Monografie,1,modern,36,https://www.deutsche-digitale-bibliothek.de/item/AJY6PJNQROBQJOBLQK3DWXBMW4BXKREY
4U6EFJZ5D4PRVNRJWCQS36RU2ZGZO46X,Mass Gatherings :Gesundheitsrisiken für Teilnehmer einer Massenveranstaltung am Beispiel der FIFA Fußball-Weltmeisterschaft in Brasilien 2014 Eine prospektive Fall-Kontroll-Studie,2019,Monografie,1,modern,19,https://www.deutsche-digitale-bibliothek.de/item/4U6EFJZ5D4PRVNRJWCQS36RU2ZGZO46X
DBLXCATP6LP7CKLRO542UN5QI3J5WD4U,Sechs und zwanzigstes Blatt.,1750,Heft,0,1700-1800,5,https://www.deutsche-digitale-bibliothek.de/item/DBLXCATP6LP7CKLRO542UN5QI3J5WD4U
MUCOCTBLL2V4S7RQEHSTVDBUBKA4JAEY,"Coxe, William: Reise durch Polen, Rußland, Schweden und Dänemark / von William Coxe. Aus dem Englischen von J. Pezzl. - Zürich : Orell , Geßner, Füßli und Co Bd. 3. - 1792",1793,Aufsatz,2,1700-1800,39,https://www.deutsche-digitale-bibliothek.de/item/MUCOCTBLL2V4S7RQEHSTVDBUBKA4JAEY
YDQO37UPKOW56GN4VSVXNU4WT4R7WCNI,"Die Wunderliche Führung Der Heiligen Gottes, Insbesonderheit Bey Ihren Lebens-Ende, Als Der Weyland Königliche Preußische Cammer-Secretarius im Hertzogthum Magdeburg, Tit. Herr Johann Ockel, Patricius, und vornehmer Pfänner allhier, Am 8. Julii des M DCCI. Jahres, Bey Christ-ansehnlichen Leichen-Begängniß Beerdiget ward",1701 - ,Leichenpredigt|Monografie,0,unknown,49,https://www.deutsche-digitale-bibliothek.de/item/YDQO37UPKOW56GN4VSVXNU4WT4R7WCNI
5JWMPCMZ2WMQZIAZ3LTKHOWUGN33DY2Y,Von dem stand der kind=||lein so on die tauff vorscheyden [et]c.|| D.Eberhardus || Weydenszee.||,1525,Flugschrift|Monografie,0,pre-1700,17,https://www.deutsche-digitale-bibliothek.de/item/5JWMPCMZ2WMQZIAZ3LTKHOWUGN33DY2Y
YXCZIN22FJOK6MOTFNSNNIKKJQHKRONJ,Dem Edlen Gestrengen und Ehrnvesten N. N. meinem günstigen Herrn und Freunde.,1585,Abschnitt,0,pre-1700,13,https://www.deutsche-digitale-bibliothek.de/item/YXCZIN22FJOK6MOTFNSNNIKKJQHKRONJ
EJUL2BO2JORPGV7PVFWYWY7F34W26V7H,"Bau-Polizei-Ordnung für die Stadt Berlin : enthaltend Bau-Polizei-Ordnung vom 21. April 1853, Bekanntmachung wegen unrichtig angefertigter Zeichnungen und Situationspläne, vom 14. August 1854 ; Polizei-Verordnung vom 14. September 1855 wegen Sicherstellung der Passage bei Bauten etc. und wegen Benutzung von fliegenden und anderen Gerüsten, Polizei-Verordnungen vom 29. October 1856, vom 23. Januar 1860, vom 12. März 1860, vom 29. Januar 1861, vom 3. Februar 1864, vom 2. August 1864, vom 11. April 1865, vom 4. Mai 1865 und vom 10. Dezember 1865",1866,Monografie,1,19th-c,92,https://www.deutsche-digitale-bibliothek.de/item/EJUL2BO2JORPGV7PVFWYWY7F34W26V7H
JLGFNFV6ATWDNGP6PNQOUNHIGVGEPL7A,Vereins-Anzeiger : 3. Beilage zu Nr. 40 der Pädagogischen Reform,1912,Aufsatz,1,modern,10,https://www.deutsche-digitale-bibliothek.de/item/JLGFNFV6ATWDNGP6PNQOUNHIGVGEPL7A
VHXRNWERZICG2AYDHWPZ3BSEXLK37BQB,"Die wunderlichst unerhörtest Legend und Beschreibung des Abgeführten, Quartirten, Gevierten vnd Viereckechten vierhörnigen Hütleins ... der Jesuiten :In Versen",1580,Monografie,0,pre-1700,22,https://www.deutsche-digitale-bibliothek.de/item/VHXRNWERZICG2AYDHWPZ3BSEXLK37BQB
ALENXGP457JTONLPUSVTLLEVMFO4YAQJ,Der dritte Theil der Artickel des Glaubens. Von Gott dem H. Geist/ und unserer Heiligung.,1593,Abschnitt,0,pre-1700,18,https://www.deutsche-digitale-bibliothek.de/item/ALENXGP457JTONLPUSVTLLEVMFO4YAQJ
I7Y5EVXL6BYSPLF7YPHX7ZMIQZEU2XTR,"Inaestimabilis Thesauri depositum, Das ist/ Christliche und aus Gottes Wort geführte Leichpredigt/ uber den Spruch des 31 Psalms/ In deine Hände befehle ich meinen Geist/ [et]c. : Bey dem Begräbniß/ Der ... Frawen Margareten Volckmers/ Des ... Gregorii Hasenwinckels ... Pastoris zu Behrsell Hertzlieben Haußfrawen/ Welche Anno 1640. ... selig verschieden/ darauff Sontages hernach ... bestattet worden ... gehalten und auffgesetzet",1640 - ,Leichenpredigt|Monografie,1,unknown,73,https://www.deutsche-digitale-bibliothek.de/item/I7Y5EVXL6BYSPLF7YPHX7ZMIQZEU2XTR
BQOQY65HXJILK6NLUSZ6XAVKLEZB6H7P,Uiber den hohen Adel in Wien,1781,Monografie,0,1700-1800,6,https://www.deutsche-digitale-bibliothek.de/item/BQOQY65HXJILK6NLUSZ6XAVKLEZB6H7P
ZSSMLFJBYBWL26CFWOIMQK3DT5JY34WN,"Die selige Exzellenz : Lustspiel in 3 Akten von Rudolf Presber und Leo Walther Stein ... ; 61. Vorstellung: Sonnabend, den 11. November 1916, fuer West- und Suedlager, 62. Vorstellung: Sonntag, den 12. November 1916, fuer Nordlager, 63. Vorstellung: Montag, den 13. November 1916, fuer West- und Suedlager",1916,Monografie,1,modern,59,https://www.deutsche-digitale-bibliothek.de/item/ZSSMLFJBYBWL26CFWOIMQK3DT5JY34WN
WP5XU7MK2WPHEHP2X5SM6WPAMZ56WBBW,"Oohnerachtet den Beamten oft angedeutet worden, und sich schon von selbst verstehet, ihre Holzforderungen jährlich in Zeiten vor dem Eintritt des Wadels einzureichen, ... : Berlin, den 24sten October 1780.",1780,Amtsdruckschrift|Einblattdruck|Monografie,1,1700-1800,34,https://www.deutsche-digitale-bibliothek.de/item/WP5XU7MK2WPHEHP2X5SM6WPAMZ56WBBW
SDQCCTXFOXFVCRLYSPMI4NGJPWOJIB54,Der tapffer kempffende und ritterlich überwindende und siegende Paulus : In einer kurtzen und Christlichen Leich- und Trost Sermon Als ... Herr Heinrich Kove/ Wolverdienter vieljähriger Amptman .... Welcher Anno 1669. am 3. Septembris ... entschlaffen und folgends den 26 selbiges Monats/ in der Pfarr-Kirchen zu Obsfeld .... beygesetzet worden/ aus den schönen Spruch S. Pauli 2. Tim. 4 Ich habe einen guten Kampff gekämpffet [et]c. Zu betrachten einfeltig vorgestellet,1670,Figurengedicht|Leichenpredigt|Monografie,1,pre-1700,77,https://www.deutsche-digitale-bibliothek.de/item/SDQCCTXFOXFVCRLYSPMI4NGJPWOJIB54
ZVVT5ZP3XMWOZYAN7YDHP75IKKC4GI2D,"[Nachtrag, Mitte 15. Jh.:] Tilemannus Ryke unde Hermannus Waltbach, dy ratismeistere, sint komen [...] eyn eigen in der Merkelynes strasze, genannt czu der wyntrubil, mit alleme rechten, als daz ire was.",1308,Abschnitt,0,pre-1700,42,https://www.deutsche-digitale-bibliothek.de/item/ZVVT5ZP3XMWOZYAN7YDHP75IKKC4GI2D
NQTBHP75CHBQ55RZ5NN5YWANEIP4AEFL,"Christliche Leichpredigt und Ehrengedechtnis Der Erbarn ... Frawen Barbaren/ Des ... Herrn Doctoris Valentini Krappens seligen/ des Churf. S. Schöppenstuels zu Leipzig gewesenen Wohlverordneten Senioris und Oberhoffgerichts daselbst Assessoris, nachgelassener Wittben. : Welche den 3. Iunii des ... 1632. Jahrs ... entschlaffen/ und den 8. eiusdem ... zur Erden bestattet worden.",1634 - ,Leichenpredigt|Monografie,1,unknown,58,https://www.deutsche-digitale-bibliothek.de/item/NQTBHP75CHBQ55RZ5NN5YWANEIP4AEFL
XO5P7IQBO3LL5IVSJ3AP5JES5B6MCGEM,1912/13: Bericht / Bertram-Realschule (Nr. 1) zu Berlin : über d. Schuljahr ... - 1912/13,1913,Band,2,modern,22,https://www.deutsche-digitale-bibliothek.de/item/XO5P7IQBO3LL5IVSJ3AP5JES5B6MCGEM
JE27MT3LWIW2UCCM5R42CYGSWVWW2WQX,Ander Teihl des Jugend-Spiegels.,1643,Abschnitt,0,pre-1700,5,https://www.deutsche-digitale-bibliothek.de/item/JE27MT3LWIW2UCCM5R42CYGSWVWW2WQX
J6H4XPBHKFANLFIJAAYSRSPTW7MKBGDB,Verzeichnus der Herren Spital-Pflegere/ deß Neuen Spitals zum Heil. Geist allhier in Nürnberg/ in welchem Jahr ein jeder solche Pfleg angetretten,1680,Einblattdruck|Monografie,0,pre-1700,24,https://www.deutsche-digitale-bibliothek.de/item/J6H4XPBHKFANLFIJAAYSRSPTW7MKBGDB
D2D2CTMGHZE7WZWSPFXBUUXSX4MGCDY2,Pulverprobe :(Vorgelegt in der Sitzung am 18. Mai 1865),1865,Monografie,1,19th-c,11,https://www.deutsche-digitale-bibliothek.de/item/D2D2CTMGHZE7WZWSPFXBUUXSX4MGCDY2
T27VPEETGBOLLJK2AVRISC6ODJ4CP6CQ,An den gutherzigen Leser,1621,Kapitel,0,pre-1700,4,https://www.deutsche-digitale-bibliothek.de/item/T27VPEETGBOLLJK2AVRISC6ODJ4CP6CQ
VTWXBLSX4FNCFHE4DG6ALBPCHYXYR6AJ,"Die Guten Gedancken eines plötzlich Sterbenden, Mit welchen Bey solennen Leichen-Begängniß Des ... Herrn Georg Christoph Böhmens, Gewesenen ansehnlichen Bürgers, wie auch wohlrenommirten Kauff- und Handelsmannes allhier in Gera, Als derselbe auf das Fest der Heil. Dreyfaltigkeit, war eben der 31. May dieses itztlauffenden 1733. Jahres, nach angehörter Predigt ... todt zur Erden niedersanck, und ... den 3. Junii ... beerdiget wurde, Suchte aus dessen erwehlten Leichen-Text Psalm CXXXII. v. 14. Die ... Leydtragenden ... aufzurichten Ioannes Avenarius, Past. und Superint. des Hochgräfl. Gemeinschafftl. Consistorii Assess. Prim. des Gymnasii Illustris Inspector und Theol. Profess. Publicus",1733,Leichenpredigt|Monografie,0,1700-1800,114,https://www.deutsche-digitale-bibliothek.de/item/VTWXBLSX4FNCFHE4DG6ALBPCHYXYR6AJ
VZYY7H2YFWSJMMFGGO5G65RT6KPBGRYF,"Theatri Europaei Continuatio III. Das ist: Historischer Chronicken Dritter Theil :In sich begreiffend Eine kurze und warhaffte Beschreibung aller vornehmen, Denck- und Chronickwürdigen Geschichten, so sich hin und wieder in der gantzen Welt, in den beyden Ost- und West-Indien, sonderlich in Europa, in Franckreich, Hispanien, Italien, Groß-Britannien, Dännemarck, Schweden, Polen, Böhmen, Hungarn, Siebenbürgen, Wallachey, Moldau, auch theils Türck- und Barbarey ... In Hoch- und Nieder-Teutschland, allermeist aber im Reich Teutscher Nation ... von Anno 1633. biß 1638. inclusive ... begeben und zugetragen",1670,Monografie,1,pre-1700,102,https://www.deutsche-digitale-bibliothek.de/item/VZYY7H2YFWSJMMFGGO5G65RT6KPBGRYF
EIMFASDPFXNVLLE6Q4YA3M26RY3Q7V77,Besonderer Inhalt.,1786,Inhaltsverzeichnis,0,1700-1800,3,https://www.deutsche-digitale-bibliothek.de/item/EIMFASDPFXNVLLE6Q4YA3M26RY3Q7V77
D32Z75KUPN7YHZK3J6BARJB3DPBIYUWY,10.1899: Mitteilungen des Clubs der Münz- und Medaillenfreunde in Wien : Fachblatt für Numismatik,1899,Band,1,19th-c,15,https://www.deutsche-digitale-bibliothek.de/item/D32Z75KUPN7YHZK3J6BARJB3DPBIYUWY
ZD3YFY3KZQ43NFQG7SOMJWO6B6L6O6QQ,Spiegel oder die Sprüche Salomonis :nach den zehen Geboten Gottes ordentlich alle zusammen gesetzt ...,1538,Monografie,0,pre-1700,16,https://www.deutsche-digitale-bibliothek.de/item/ZD3YFY3KZQ43NFQG7SOMJWO6B6L6O6QQ
XGHKJUFIFJBGNPIWRFYBTETHSZMWEE4G,"Fingerzeige für so manches eigenartige Verhalten, für so manches plötzliche Verändertsein von Kindern",1913,Aufsatz,0,modern,14,https://www.deutsche-digitale-bibliothek.de/item/XGHKJUFIFJBGNPIWRFYBTETHSZMWEE4G
5X3LLFQFSVNCKXLBQDA7IVQRVJA3PUIU,"Dokumentation des Sozio-oekonomischen Panels (SOEP) : Erhebungsdesign, Fallzahlen und erhebungsbedingte Ausfälle sowie die Schätzung von Ausfallwahrscheinlichkeiten bis Welle 11 (1984 bis 1994)",2014,Monografie,1,modern,27,https://www.deutsche-digitale-bibliothek.de/item/5X3LLFQFSVNCKXLBQDA7IVQRVJA3PUIU
BU2G2GGQUB6RN57FC5XMPBEEG23IEUQI,Entwicklung des Umsatzes im Einzelhandel in Hamburg im Januar 1973 : Lfd. Nr. 14,1973,Heft,1,modern,15,https://www.deutsche-digitale-bibliothek.de/item/BU2G2GGQUB6RN57FC5XMPBEEG23IEUQI
GSTUYXTIIAK7QA3VJNDSCUQCQV247LK6,Ein ander Liedt. ||,1560,Lied|Beigefügtes oder enthaltenes Werk,0,pre-1700,5,https://www.deutsche-digitale-bibliothek.de/item/GSTUYXTIIAK7QA3VJNDSCUQCQV247LK6
EPYMAZQZ6AZJN5OCLFMAIJDZHOU2NNHP,"Zwiefache Treue 1. Des mit Gott verbundenen Menschen/ 2. Des gnädig-belohnenden Gottes :Aus dem Spruch Apoc. II, 10. Sey getreu bis an den Todt/ so wil ich dir die Krone des Lebens geben; Bey ansehnlicher Leichbestattung Der ... Frauen Barbaren/ Des ... Hn. Leonhard Laubens/ Bürgers und Wohlbenahmten Handelsmans allhier zu Leipzig gewesenen Ehelichen HausFrau/ welche ... den 17. Maij dieses 1659. Jahrs die Welt gesegnet/ und den 20. eiusd. Christlich in ihr Ruhekämmerlein gebracht worden; In etwas ausgeführet ...",1659,Monografie,1,pre-1700,93,https://www.deutsche-digitale-bibliothek.de/item/EPYMAZQZ6AZJN5OCLFMAIJDZHOU2NNHP
QGETKGKXYR75APAEYAUYRLXBZSHHIJ3W,Eigentlicher Abriß der Weitberümbten Statt Hertzogenbusch in Braband : wie dieselbige belagert/ vnd von ihr Excell. Heinrich Friderichen Printzen von Vranien den 8. vnd 18. Sept. zur Auffgebung bezwungen/ vnd wie beyderseits der Accord getroffen/ mit fleiß vermeldt,1632,Einblattdruck|Monografie,0,pre-1700,42,https://www.deutsche-digitale-bibliothek.de/item/QGETKGKXYR75APAEYAUYRLXBZSHHIJ3W
V73B4PSKHUIXPBSB6UFPDCSVQJCT3LNK,Die Vorschulfrage in der Bürgerschaft : 2. Beilage zu Nr. 42 der Pädagogischen Reform,1907,Aufsatz,1,modern,14,https://www.deutsche-digitale-bibliothek.de/item/V73B4PSKHUIXPBSB6UFPDCSVQJCT3LNK
BYXP7EJT77NJGUKJNZOEW7SIBETJE4BQ,"Demnach auf Sr. Königl. Majestät von Groß-Britannien und Chur-Fürstl. Durchlaucht. zu Braunschweig und Lüneburg, Unsers allergnädigsten Herrn specialen Befehl, duch ausgelassene Circular-Schreiben an alle und jede Obrigkeiten Dero hiesiger Chur- und Fürstl. Lande, bereits unterm 25. Junij 1718. verordnet und bekand gemacht worden ... : Geben Hannover den 21. Septembr. 1726. ...",1726 - ,Edikt|Einblattdruck|Monografie,1,unknown,61,https://www.deutsche-digitale-bibliothek.de/item/BYXP7EJT77NJGUKJNZOEW7SIBETJE4BQ
AK3SELT76VPZ43GC3YSATXW4S3HKTUFC,Religions Fried Zwischen der Augspurgischen Confession Verwandten Ständen/ von den Bäpstischen: in dem Passawischen vertrag anno M. D. LII. erstlich bewilligt ...,1599,Abschnitt,0,pre-1700,25,https://www.deutsche-digitale-bibliothek.de/item/AK3SELT76VPZ43GC3YSATXW4S3HKTUFC
QSYNIZ6X33Z4FRLUYAG7J4H5ZWPKLHL2,"Register, Der jenigen Länder, Völcker, Stätt, Oehrter, Flüß, Berg, und anderer Dingen, welche in disem Geographischen Wercklein begriffen seynd ...",1673,Index,0,pre-1700,28,https://www.deutsche-digitale-bibliothek.de/item/QSYNIZ6X33Z4FRLUYAG7J4H5ZWPKLHL2
F26BUNGMAWURL26UXAYSR35ILAAMJVK5,"Verbündniß mit der Hochlöblichsten Cron Schweden Freyen Reichs Ritterschafft, geschehen Im Jahr 1633",1633,Monografie,0,pre-1700,14,https://www.deutsche-digitale-bibliothek.de/item/F26BUNGMAWURL26UXAYSR35ILAAMJVK5
ARJDAAWG5IS2Q6GEETVBLT5HEKKUIDQI,[Verordnung Geldleihe u. Handel betr.] / decretum Hanau den 11. May 1798 aus Fürstl. Hessischer Regierung hierselbst,1798,Monograph,1,1700-1800,20,https://www.deutsche-digitale-bibliothek.de/item/ARJDAAWG5IS2Q6GEETVBLT5HEKKUIDQI
YMQPAG4VMP6IHQVW2DNND3RQDFWPL5TY,Der Welt Abdanck/ Oder Absag-Brieff : Welchen der Hocherleuchtete Apostel Paulus in der Epistel an die Philipper am 3.Cap. vs. 14 abgefasset/ Und der ... Herr Jochim Podewils ... Zeit Lebens ... Dem Gemüthe nach der Welt zugeschrieben; Und bey seinem ... Absterben den 6. Jan. deß 1676. Jahres in der Churfl. Residentz Stadt Cöln an der Spree Mit seinem Tode versiegelt; Hernach den 31. Octob. lauffenden Jahrs/ bey dessen ... beysetzung in sein Erbbegräbnüß zu Wustervitz/ unterdessen in der Schloßkirchen deß Churfl. Hauses Cößlin ... Wiederholet und erklähret,1676,Leichenpredigt|Monografie,1,pre-1700,99,https://www.deutsche-digitale-bibliothek.de/item/YMQPAG4VMP6IHQVW2DNND3RQDFWPL5TY
O2SPFOMYDJOFWEFBPGCNVXYDLHAEGW7E,"Achtzehentes Gespräch, in welchem gezeigt wird, was es für eine Beschaffenheit mit den Sonnen- und Mondenfinsternissen habe",1804,Kapitel,0,19th-c,19,https://www.deutsche-digitale-bibliothek.de/item/O2SPFOMYDJOFWEFBPGCNVXYDLHAEGW7E
B4BZ3UTUM4HP3GY4WUGDLUWBYFKRA6GT,No. 39. Bericht über den städtischen Vieh- und Schlachthof sowie die städtische Fleischbeschau,1904,Kapitel,0,modern,14,https://www.deutsche-digitale-bibliothek.de/item/B4BZ3UTUM4HP3GY4WUGDLUWBYFKRA6GT
PCPG3FBOWOGXRYWM2C2BXSJXRJP7YGVU,Die Umbildung der ländlichen Zustände in Folge der Gemeinheitstheilungen und Verkopplungen,1858,Monografie,0,19th-c,11,https://www.deutsche-digitale-bibliothek.de/item/PCPG3FBOWOGXRYWM2C2BXSJXRJP7YGVU
KX5A5ZPPGT575SSTCW5WFTL257TWOBHK,"Zusammenstellung der in den Amtsblättern der Königlichen Regierung zu Cöslin von 1816 bis Ende 1883 enthaltenen Polizeiverordnungen in Verbindung mit mehreren, das polizeiliche Interesse berührenden Gesetzen",1884,Monografie,0,19th-c,27,https://www.deutsche-digitale-bibliothek.de/item/KX5A5ZPPGT575SSTCW5WFTL257TWOBHK
PXJ4SO7TXPHJW4HDGQZMD4EHS53JORM2,1913/14: Bericht / Neunte Städtische Realschule zu Berlin : über das Schuljahr von Ostern ... bis Ostern ... - 1913/14,1914,Band,2,modern,25,https://www.deutsche-digitale-bibliothek.de/item/PXJ4SO7TXPHJW4HDGQZMD4EHS53JORM2
QSZE6YLYEQRTG4ZKGQ4YSAPI2DG53N4J,Aus den Nachbarlandeskirchen,1932,Abschnitt,0,modern,3,https://www.deutsche-digitale-bibliothek.de/item/QSZE6YLYEQRTG4ZKGQ4YSAPI2DG53N4J
GOLJYMLGHE4KS3FQI5VSK7V7OTGGJQKL,Warhaffter vnd be=||stendiger bericht von dem Christli=||chen ende/ vnd seligem abschiede ... || des ... || Herrn Hermans || Ertzbischoffen zu Cölln vnd Chur||fürsten/ etc. Anno 1552 den || 15. Augusti/ des morgens || vmb die Neundte || stunde.|| Durch mich Johan Alstorffen || verkündiger des worts Gottes zu || Wied/ kurtzlich begriffen.||,1553,Leichenpredigt|Monografie,0,pre-1700,57,https://www.deutsche-digitale-bibliothek.de/item/GOLJYMLGHE4KS3FQI5VSK7V7OTGGJQKL
BLQPUYRQ4LQJO7L2HGL2VBHJ4GFKOY3Y,"Keçik, Mehmet Ş., Briefe und Urkunden aus der Kanzlei Uzun ̣Hasans : e. Beitrag zur Geschichte Ost-Anatoliens im 15. Jahrhundert / Mehmet Şefik Keçik. - (Islamkundliche Untersuchungen ; 29.). - Hamburg, Univ., Diss., 1976 : Freiburg, 1976",2018,,2,modern,48,https://www.deutsche-digitale-bibliothek.de/item/BLQPUYRQ4LQJO7L2HGL2VBHJ4GFKOY3Y
2OQBFBGMCIJNOQYP3HHYDM6WEXQYAM53,"Stedman, C.: Geschichte des Ursprungs, des Fortgangs und der Beendigung des Americanischen Kriegs. Bd. 1. Aus dem Englischen übersetzt und mit Anmerkungen begleitet von Julius August Remer. Berlin: Voß 1795",1795,Aufsatz,1,1700-1800,36,https://www.deutsche-digitale-bibliothek.de/item/2OQBFBGMCIJNOQYP3HHYDM6WEXQYAM53
2PSAESVYGJMQNEVZKOQM7NINCMYCQAT7,Allein Am Steuer : 1829–1849,1955,Kapitel,1,modern,5,https://www.deutsche-digitale-bibliothek.de/item/2PSAESVYGJMQNEVZKOQM7NINCMYCQAT7
LL5XJQVG2HEWOJHYM6TR3UJFH4NR25JC,Deß wolgeachten/ Ehrsamen/ und Weisen Herrens/ Hansen Luthers/ wie auch der Ehrentreichen/ und Tugentsamen Frawen Margrethen/ seiner Ehewürtin/ deß Ehrwürdigen in Gott gelehrten/ und Hocherleuchten Manns D. Martini Luthers/ aller Seeligen gedächtnus/ nach dem Leben abgebildte Contrafet : Mit angehencktem Gespräch beyder seiner Elteren,1617,Gelegenheitsschrift:Gedenken|Einblattdruck|Lyrik|Monografie,0,pre-1700,54,https://www.deutsche-digitale-bibliothek.de/item/LL5XJQVG2HEWOJHYM6TR3UJFH4NR25JC
BIXNROPWY7JHH3VBCBY6KZXEQLUR3CMV,"Georg der Dritte, von Gottes Gnaden König von Großbritannien, Frankreich und Irrland, Beschützer des Glaubens, Herzog zu Braunschweig und Lüneburg ... Da, nach eingegangenen zuverlässigen Nachrichten, neuerlich von Frankreich aus mehrere Commissionäre, mit einem Credit auf ausnehmend große Summen versehen, sind abgesandt worden, um allenthalben auswärts Kornfrüchte ... aufzukaufen ... : Gegeben Hannover, den 28sten April 1794.",1794 - ,Einblattdruck|Verordnung|Monografie,1,unknown,67,https://www.deutsche-digitale-bibliothek.de/item/BIXNROPWY7JHH3VBCBY6KZXEQLUR3CMV
